subject_number,dataset,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
2,mar02,1,160,test,2,male,Latino,,,,new,,,,m,830.0,True,False,
2,mar02,1,161,test,2,male,Black,,,,new,,,,m,956.0,True,False,
2,mar02,1,162,test,2,female,White,,,,old,neutral,female,,m,899.0,False,False,
2,mar02,1,163,test,2,male,Black,,,,new,,,,m,922.0,True,False,
2,mar02,1,164,test,2,male,White,,,,old,neutral,female,,m,919.0,False,False,
2,mar02,1,165,test,2,male,White,,,,new,,,,m,1098.0,True,False,
2,mar02,1,166,test,2,female,White,,,,old,angry,female,,z,926.0,True,False,
2,mar02,1,167,test,2,female,Latino,,,,old,happy,male,,m,992.0,False,False,
2,mar02,1,168,test,2,male,Latino,,,,old,happy,female,,m,829.0,False,False,
2,mar02,1,169,test,2,female,Black,,,,new,,,,m,773.0,True,False,
2,mar02,1,170,test,2,female,Black,,,,old,angry,male,,z,863.0,True,False,
2,mar02,1,171,test,2,male,Black,,,,old,neutral,male,,z,867.0,True,False,
2,mar02,1,172,test,2,female,Black,,,,new,,,,z,822.0,False,False,
2,mar02,1,173,test,2,male,Latino,,,,new,,,,m,761.0,True,False,
2,mar02,1,174,test,2,female,Latino,,,,old,angry,female,,m,703.0,False,False,
2,mar02,1,175,test,2,male,Black,,,,old,angry,female,,z,870.0,True,False,
2,mar02,1,176,test,2,female,White,,,,old,happy,male,,m,650.0,False,False,
2,mar02,1,177,test,2,female,Black,,,,old,neutral,male,,z,845.0,True,False,
2,mar02,1,178,test,2,male,Black,,,,old,neutral,male,,z,811.0,True,False,
2,mar02,1,179,test,2,female,Black,,,,old,happy,male,,z,948.0,True,False,
2,mar02,1,180,test,2,female,Latino,,,,old,happy,female,,m,732.0,False,False,
3,mar02,1,1,study,0,female,White,female,White,neutral,,,,,m,614.0,False,False,
3,mar02,1,2,study,0,male,White,male,Black,neutral,,,,,z,625.0,False,False,
3,mar02,1,3,study,0,female,Asian,male,Black,neutral,,,,,m,647.0,False,False,
3,mar02,1,4,study,0,female,Latino,male,White,angry,,,,,m,2336.0,False,False,
3,mar02,1,5,study,0,male,Black,female,White,angry,,,,,m,1545.0,True,False,
3,mar02,1,6,study,0,female,Asian,female,Black,angry,,,,,m,1150.0,False,False,
3,mar02,1,7,study,0,male,Asian,male,White,angry,,,,,z,661.0,False,False,
3,mar02,1,8,study,0,male,Black,female,Black,neutral,,,,,z,1704.0,False,False,
3,mar02,1,9,study,0,female,Black,female,Black,happy,,,,,m,942.0,False,False,
3,mar02,1,10,study,0,male,Asian,female,Black,neutral,,,,,z,1518.0,False,False,
3,mar02,1,11,study,0,male,Black,female,Black,angry,,,,,m,2188.0,True,False,
3,mar02,1,12,study,0,female,Asian,female,Black,neutral,,,,,m,773.0,False,False,
3,mar02,1,13,study,0,male,White,male,White,neutral,,,,,z,1410.0,False,False,
3,mar02,1,14,study,0,male,Latino,female,Black,angry,,,,,m,1821.0,True,False,
3,mar02,1,15,study,0,female,White,male,Black,neutral,,,,,z,1348.0,True,False,
3,mar02,1,16,study,0,male,White,male,White,angry,,,,,z,820.0,False,False,
3,mar02,1,17,study,0,female,Asian,male,White,happy,,,,,z,1507.0,True,False,
3,mar02,1,18,study,0,male,Black,male,Black,angry,,,,,z,805.0,False,False,
3,mar02,1,19,study,0,female,Latino,female,White,angry,,,,,m,809.0,False,False,
3,mar02,1,20,study,0,male,White,male,Black,happy,,,,,z,1298.0,False,False,
3,mar02,1,21,study,0,male,Asian,female,White,happy,,,,,m,1335.0,True,False,
3,mar02,1,22,study,0,female,Latino,male,Black,angry,,,,,z,1725.0,True,False,
3,mar02,1,23,study,0,female,Black,male,Black,happy,,,,,z,779.0,True,False,
3,mar02,1,24,study,0,female,Latino,female,White,neutral,,,,,m,895.0,False,False,
3,mar02,1,25,study,0,male,Latino,male,Black,happy,,,,,z,569.0,False,False,
3,mar02,1,26,study,0,male,White,male,White,happy,,,,,z,732.0,False,False,
3,mar02,1,27,study,0,female,Latino,female,White,happy,,,,,m,555.0,False,False,
3,mar02,1,28,study,0,female,White,female,Black,angry,,,,,m,760.0,False,False,
3,mar02,1,29,study,0,female,Latino,female,White,happy,,,,,m,607.0,False,False,
3,mar02,1,30,study,0,male,Black,female,Black,neutral,,,,,z,527.0,False,False,
3,mar02,1,31,study,1,female,White,female,Black,happy,,,,,m,727.0,False,False,
3,mar02,1,32,study,1,female,White,male,White,angry,,,,,z,1066.0,True,False,
3,mar02,1,33,study,1,male,Black,male,White,angry,,,,,z,564.0,False,False,
3,mar02,1,34,study,1,male,Latino,female,Black,happy,,,,,m,1081.0,True,False,
3,mar02,1,35,study,1,female,Black,male,Black,angry,,,,,z,885.0,True,False,
3,mar02,1,36,study,1,male,White,male,White,neutral,,,,,z,1050.0,False,False,
3,mar02,1,37,study,1,male,White,female,Black,happy,,,,,m,1523.0,True,False,
3,mar02,1,38,study,1,female,White,male,Black,happy,,,,,z,592.0,True,False,
3,mar02,1,39,study,1,male,White,female,White,angry,,,,,m,909.0,True,False,
3,mar02,1,40,study,1,female,White,female,White,neutral,,,,,m,915.0,False,False,
3,mar02,1,41,study,1,male,Black,female,White,happy,,,,,z,513.0,False,False,
3,mar02,1,42,study,1,male,White,female,Black,neutral,,,,,m,953.0,True,False,
3,mar02,1,43,study,1,male,Asian,male,Black,happy,,,,,z,771.0,False,False,
3,mar02,1,44,study,1,male,White,male,White,angry,,,,,z,645.0,False,False,
3,mar02,1,45,study,1,female,Black,female,Black,happy,,,,,m,1555.0,False,False,
3,mar02,1,46,study,1,female,Latino,male,White,happy,,,,,z,882.0,True,False,
3,mar02,1,47,study,1,female,Black,male,Black,neutral,,,,,z,976.0,True,False,
3,mar02,1,48,study,1,male,Black,male,White,happy,,,,,z,996.0,False,False,
3,mar02,1,49,study,1,female,Black,female,White,neutral,,,,,m,878.0,False,False,
3,mar02,1,50,study,1,female,Latino,male,White,neutral,,,,,z,663.0,True,False,
3,mar02,1,51,study,1,female,White,female,Black,angry,,,,,m,699.0,False,False,
3,mar02,1,52,study,1,male,Asian,male,Black,neutral,,,,,z,800.0,False,False,
3,mar02,1,53,study,1,female,White,male,Black,angry,,,,,z,1095.0,True,False,
3,mar02,1,54,study,1,male,Black,female,White,neutral,,,,,m,1154.0,True,False,
3,mar02,1,55,study,1,female,Black,male,Black,happy,,,,,z,561.0,True,False,
3,mar02,1,56,study,1,male,Latino,female,White,angry,,,,,m,1164.0,True,False,
3,mar02,1,57,study,1,male,Asian,female,Black,happy,,,,,z,1385.0,False,False,
3,mar02,1,58,study,1,male,Latino,male,Black,neutral,,,,,z,673.0,False,False,
3,mar02,1,59,study,1,female,Asian,male,White,neutral,,,,,z,1333.0,True,False,
3,mar02,1,60,study,1,female,White,female,Black,angry,,,,,m,625.0,False,False,
3,mar02,1,61,test,0,male,Black,,,,new,,,,z,794.0,True,False,
3,mar02,1,62,test,0,male,White,,,,old,angry,male,,m,1098.0,True,False,
3,mar02,1,63,test,0,female,White,,,,new,,,,z,616.0,True,False,
3,mar02,1,64,test,0,male,Latino,,,,new,,,,z,1046.0,True,False,
3,mar02,1,65,test,0,male,Black,,,,old,neutral,female,,m,668.0,True,False,
3,mar02,1,66,test,0,female,Asian,,,,old,neutral,female,,z,968.0,False,False,
3,mar02,1,67,test,0,male,White,,,,new,,,,z,803.0,True,False,
3,mar02,1,68,test,0,female,Black,,,,old,happy,female,,z,725.0,False,False,
3,mar02,1,69,test,0,female,Latino,,,,new,,,,z,1281.0,True,False,
3,mar02,1,70,test,0,female,White,,,,old,angry,female,,z,858.0,False,False,
3,mar02,1,71,test,0,female,Black,,,,old,happy,female,,z,757.0,False,False,
3,mar02,1,72,test,0,male,White,,,,old,happy,female,,m,1070.0,True,False,
3,mar02,1,73,test,0,male,Latino,,,,new,,,,z,827.0,True,False,
3,mar02,1,74,test,0,female,White,,,,new,,,,z,873.0,True,False,
3,mar02,1,75,test,0,male,Asian,,,,new,,,,m,822.0,False,False,
3,mar02,1,76,test,0,female,Latino,,,,old,happy,female,,z,975.0,False,False,
3,mar02,1,77,test,0,male,White,,,,old,angry,male,,m,1010.0,True,False,
3,mar02,1,78,test,0,female,White,,,,new,,,,m,1108.0,False,False,
3,mar02,1,79,test,0,female,Latino,,,,old,happy,female,,m,1590.0,True,False,
3,mar02,1,80,test,0,female,Latino,,,,old,neutral,female,,z,1288.0,False,False,
3,mar02,1,81,test,0,male,White,,,,new,,,,z,869.0,True,False,
3,mar02,1,82,test,0,male,Asian,,,,old,happy,female,,z,866.0,False,False,
3,mar02,1,83,test,0,female,Latino,,,,old,angry,male,,m,1252.0,True,False,
3,mar02,1,84,test,0,male,Black,,,,new,,,,z,665.0,True,False,
3,mar02,1,85,test,0,female,Black,,,,new,,,,z,2225.0,True,False,
3,mar02,1,86,test,0,male,Black,,,,new,,,,z,1262.0,True,False,
3,mar02,1,87,test,0,female,Black,,,,new,,,,z,1365.0,True,False,
3,mar02,1,88,test,0,male,Black,,,,new,,,,m,837.0,False,False,
3,mar02,1,89,test,0,female,Black,,,,new,,,,z,739.0,True,False,
3,mar02,1,90,test,0,female,Latino,,,,new,,,,z,1236.0,True,False,
3,mar02,1,91,test,0,male,Latino,,,,new,,,,m,1568.0,False,False,
3,mar02,1,92,test,0,male,Black,,,,old,angry,male,,,,False,True,
3,mar02,1,93,test,0,male,Asian,,,,new,,,,z,932.0,True,False,
3,mar02,1,94,test,0,female,Asian,,,,new,,,,z,978.0,True,False,
3,mar02,1,95,test,0,female,White,,,,old,happy,female,,z,734.0,False,False,
3,mar02,1,96,test,0,male,Latino,,,,old,happy,male,,z,921.0,False,False,
3,mar02,1,97,test,0,male,Black,,,,new,,,,z,640.0,True,False,
3,mar02,1,98,test,0,male,Black,,,,old,angry,female,,z,790.0,False,False,
3,mar02,1,99,test,0,female,Latino,,,,old,angry,male,,z,654.0,False,False,
3,mar02,1,100,test,0,female,Latino,,,,old,neutral,male,,m,906.0,True,False,
3,mar02,1,101,test,1,male,Asian,,,,new,,,,m,888.0,False,False,
3,mar02,1,102,test,1,male,Latino,,,,new,,,,z,672.0,True,False,
3,mar02,1,103,test,1,female,Black,,,,old,happy,male,,m,709.0,True,False,
3,mar02,1,104,test,1,female,White,,,,new,,,,z,543.0,True,False,
3,mar02,1,105,test,1,female,White,,,,new,,,,m,862.0,False,False,
3,mar02,1,106,test,1,female,Asian,,,,new,,,,z,1155.0,True,False,
3,mar02,1,107,test,1,male,White,,,,new,,,,z,699.0,True,False,
3,mar02,1,108,test,1,female,Asian,,,,new,,,,z,603.0,True,False,
3,mar02,1,109,test,1,female,White,,,,old,neutral,male,,m,2000.0,True,False,
3,mar02,1,110,test,1,male,Asian,,,,old,neutral,male,,z,742.0,False,False,
3,mar02,1,111,test,1,female,Latino,,,,new,,,,z,690.0,True,False,
3,mar02,1,112,test,1,male,Latino,,,,old,happy,female,,z,2191.0,False,False,
3,mar02,1,113,test,1,male,White,,,,old,neutral,male,,z,774.0,False,False,
3,mar02,1,114,test,1,female,White,,,,old,neutral,female,,z,1489.0,False,False,
3,mar02,1,115,test,1,female,White,,,,old,angry,male,,z,858.0,False,False,
3,mar02,1,116,test,1,male,White,,,,old,happy,male,,z,764.0,False,False,
3,mar02,1,117,test,1,male,White,,,,new,,,,z,908.0,True,False,
3,mar02,1,118,test,1,male,Asian,,,,old,happy,female,,z,706.0,False,False,
3,mar02,1,119,test,1,female,White,,,,new,,,,m,1423.0,False,False,
3,mar02,1,120,test,1,male,Asian,,,,old,happy,male,,z,677.0,False,False,
3,mar02,1,121,test,1,male,White,,,,new,,,,z,804.0,True,False,
3,mar02,1,122,test,1,male,White,,,,new,,,,z,725.0,True,False,
3,mar02,1,123,test,1,female,Asian,,,,old,happy,male,,,,False,True,
3,mar02,1,124,test,1,female,Black,,,,new,,,,z,1503.0,True,False,
3,mar02,1,125,test,1,male,Black,,,,new,,,,z,1035.0,True,False,
3,mar02,1,126,test,1,female,Asian,,,,new,,,,z,597.0,True,False,
3,mar02,1,127,test,1,male,White,,,,old,neutral,male,,z,797.0,False,False,
3,mar02,1,128,test,1,female,White,,,,old,happy,male,,z,614.0,False,False,
3,mar02,1,129,test,1,male,White,,,,old,angry,female,,z,645.0,False,False,
3,mar02,1,130,test,1,female,Asian,,,,new,,,,z,828.0,True,False,
3,mar02,1,131,test,1,female,Asian,,,,old,neutral,male,,z,649.0,False,False,
3,mar02,1,132,test,1,female,Black,,,,new,,,,z,1231.0,True,False,
3,mar02,1,133,test,1,male,Black,,,,old,angry,female,,z,709.0,False,False,
3,mar02,1,134,test,1,female,Latino,,,,new,,,,z,873.0,True,False,
3,mar02,1,135,test,1,male,Black,,,,old,neutral,female,,z,1081.0,False,False,
3,mar02,1,136,test,1,female,White,,,,new,,,,z,859.0,True,False,
3,mar02,1,137,test,1,male,Latino,,,,old,neutral,male,,z,1601.0,False,False,
3,mar02,1,138,test,1,female,White,,,,new,,,,z,1081.0,True,False,
3,mar02,1,139,test,1,female,Latino,,,,old,angry,female,,z,617.0,False,False,
3,mar02,1,140,test,1,female,White,,,,new,,,,z,496.0,True,False,
3,mar02,1,141,test,2,male,Black,,,,old,happy,male,,m,1070.0,True,False,
3,mar02,1,142,test,2,female,Latino,,,,new,,,,z,800.0,True,False,
3,mar02,1,143,test,2,male,White,,,,new,,,,z,688.0,True,False,
3,mar02,1,144,test,2,male,Latino,,,,old,angry,female,,z,988.0,False,False,
3,mar02,1,145,test,2,female,White,,,,old,angry,female,,z,519.0,False,False,
3,mar02,1,146,test,2,female,White,,,,old,angry,female,,m,620.0,True,False,
3,mar02,1,147,test,2,female,Black,,,,old,angry,male,,z,811.0,False,False,
3,mar02,1,148,test,2,male,White,,,,old,neutral,male,,z,854.0,False,False,
3,mar02,1,149,test,2,male,Black,,,,new,,,,z,860.0,True,False,
3,mar02,1,150,test,2,female,Black,,,,old,neutral,male,,z,1392.0,False,False,
3,mar02,1,151,test,2,male,Asian,,,,new,,,,z,636.0,True,False,
3,mar02,1,152,test,2,female,Latino,,,,old,happy,male,,z,574.0,False,False,
3,mar02,1,153,test,2,female,Black,,,,new,,,,z,549.0,True,False,
3,mar02,1,154,test,2,female,Black,,,,new,,,,z,978.0,True,False,
3,mar02,1,155,test,2,female,Asian,,,,old,neutral,male,,z,1896.0,False,False,
3,mar02,1,156,test,2,female,Asian,,,,new,,,,z,644.0,True,False,
3,mar02,1,157,test,2,male,Black,,,,new,,,,z,1184.0,True,False,
3,mar02,1,158,test,2,female,White,,,,old,neutral,female,,z,544.0,False,False,
3,mar02,1,159,test,2,male,White,,,,new,,,,z,715.0,True,False,
3,mar02,1,160,test,2,male,White,,,,new,,,,z,533.0,True,False,
3,mar02,1,161,test,2,male,Asian,,,,old,neutral,female,,z,1129.0,False,False,
3,mar02,1,162,test,2,male,Black,,,,old,neutral,female,,z,2926.0,False,False,
3,mar02,1,163,test,2,female,White,,,,new,,,,z,1104.0,True,False,
3,mar02,1,164,test,2,female,Black,,,,old,happy,male,,z,1186.0,False,False,
3,mar02,1,165,test,2,male,Asian,,,,new,,,,,,False,True,
3,mar02,1,166,test,2,male,Asian,,,,old,angry,male,,z,875.0,False,False,
3,mar02,1,167,test,2,male,White,,,,new,,,,z,1527.0,True,False,
3,mar02,1,168,test,2,female,White,,,,new,,,,z,844.0,True,False,
3,mar02,1,169,test,2,male,Latino,,,,old,angry,female,,m,633.0,True,False,
3,mar02,1,170,test,2,male,White,,,,old,neutral,female,,z,603.0,False,False,
3,mar02,1,171,test,2,male,Black,,,,new,,,,z,890.0,True,False,
3,mar02,1,172,test,2,male,White,,,,old,happy,male,,z,825.0,False,False,
3,mar02,1,173,test,2,male,Black,,,,old,happy,female,,z,723.0,False,False,
3,mar02,1,174,test,2,female,Asian,,,,old,angry,female,,z,829.0,False,False,
3,mar02,1,175,test,2,male,Latino,,,,new,,,,z,667.0,True,False,
3,mar02,1,176,test,2,female,Asian,,,,new,,,,m,1538.0,False,False,
3,mar02,1,177,test,2,female,Black,,,,old,neutral,female,,z,1715.0,False,False,
3,mar02,1,178,test,2,male,Asian,,,,new,,,,z,722.0,True,False,
3,mar02,1,179,test,2,male,Black,,,,old,angry,male,,m,1031.0,True,False,
3,mar02,1,180,test,2,female,White,,,,old,angry,male,,z,703.0,False,False,
4,mar02,1,1,study,0,female,Asian,male,White,happy,,,,,m,1665.0,False,False,
4,mar02,1,2,study,0,male,Black,female,Black,neutral,,,,,m,1761.0,True,False,
4,mar02,1,3,study,0,male,White,female,White,neutral,,,,,m,1522.0,True,False,
4,mar02,1,4,study,0,female,White,female,White,angry,,,,,z,905.0,True,False,
4,mar02,1,5,study,0,male,Latino,male,White,neutral,,,,,m,1319.0,True,False,
4,mar02,1,6,study,0,female,Asian,male,Black,neutral,,,,,z,1037.0,True,False,
4,mar02,1,7,study,0,female,White,male,White,neutral,,,,,z,800.0,True,False,
4,mar02,1,8,study,0,male,Asian,male,White,neutral,,,,,m,1159.0,True,False,
4,mar02,1,9,study,0,female,White,male,White,angry,,,,,z,1118.0,True,False,
4,mar02,1,10,study,0,male,Black,female,White,angry,,,,,m,823.0,True,False,
4,mar02,1,11,study,0,female,Latino,female,White,neutral,,,,,z,1033.0,True,False,
4,mar02,1,12,study,0,female,Latino,female,White,neutral,,,,,m,1337.0,False,False,
4,mar02,1,13,study,0,female,White,female,White,happy,,,,,z,1565.0,True,False,
4,mar02,1,14,study,0,male,Asian,female,White,neutral,,,,,m,1423.0,True,False,
4,mar02,1,15,study,0,male,Asian,female,Black,neutral,,,,,m,662.0,True,False,
4,mar02,1,16,study,0,female,White,female,White,angry,,,,,m,380.0,False,False,
4,mar02,1,17,study,0,male,Latino,female,Black,angry,,,,,z,1869.0,False,False,
4,mar02,1,18,study,0,male,White,female,White,angry,,,,,m,1182.0,True,False,
4,mar02,1,19,study,0,female,Asian,male,Black,neutral,,,,,z,1103.0,True,False,
4,mar02,1,20,study,0,female,Asian,male,White,angry,,,,,z,1086.0,True,False,
4,mar02,1,21,study,0,male,White,male,White,angry,,,,,m,2689.0,True,False,
4,mar02,1,22,study,0,male,Asian,male,White,neutral,,,,,m,1967.0,True,False,
4,mar02,1,23,study,0,female,Asian,female,Black,angry,,,,,z,760.0,True,False,
4,mar02,1,24,study,0,male,Latino,male,Black,neutral,,,,,z,1191.0,False,False,
4,mar02,1,25,study,0,female,Black,male,White,happy,,,,,z,973.0,True,False,
4,mar02,1,26,study,0,male,Black,female,White,happy,,,,,m,795.0,True,False,
4,mar02,1,27,study,0,male,Asian,female,Black,happy,,,,,m,841.0,True,False,
4,mar02,1,28,study,0,female,Asian,male,Black,neutral,,,,,z,633.0,True,False,
4,mar02,1,29,study,0,female,White,male,Black,angry,,,,,z,697.0,True,False,
4,mar02,1,30,study,0,male,Latino,female,Black,neutral,,,,,m,710.0,True,False,
4,mar02,1,31,study,1,male,White,female,White,happy,,,,,z,1613.0,False,False,
4,mar02,1,32,study,1,female,Latino,female,White,neutral,,,,,m,1645.0,False,False,
4,mar02,1,33,study,1,female,White,female,White,neutral,,,,,z,1170.0,True,False,
4,mar02,1,34,study,1,male,White,male,Black,happy,,,,,m,812.0,True,False,
4,mar02,1,35,study,1,male,White,female,White,happy,,,,,m,1358.0,True,False,
4,mar02,1,36,study,1,male,Latino,female,White,angry,,,,,m,912.0,True,False,
4,mar02,1,37,study,1,male,White,male,Black,neutral,,,,,,,False,True,
4,mar02,1,38,study,1,female,Asian,female,White,angry,,,,,z,764.0,True,False,
4,mar02,1,39,study,1,male,White,female,Black,happy,,,,,m,955.0,True,False,
4,mar02,1,40,study,1,male,Asian,male,White,happy,,,,,m,1065.0,True,False,
4,mar02,1,41,study,1,male,Black,male,White,happy,,,,,m,942.0,True,False,
4,mar02,1,42,study,1,female,Asian,female,White,angry,,,,,z,945.0,True,False,
4,mar02,1,43,study,1,male,White,male,White,angry,,,,,m,967.0,True,False,
4,mar02,1,44,study,1,female,White,female,Black,happy,,,,,m,458.0,False,False,
4,mar02,1,45,study,1,female,Black,male,Black,happy,,,,,z,764.0,True,False,
4,mar02,1,46,study,1,male,Black,male,White,angry,,,,,m,2834.0,True,False,
4,mar02,1,47,study,1,female,Black,female,White,neutral,,,,,z,637.0,True,False,
4,mar02,1,48,study,1,female,Asian,male,White,neutral,,,,,z,826.0,True,False,
4,mar02,1,49,study,1,female,Black,male,Black,angry,,,,,m,1537.0,False,False,
4,mar02,1,50,study,1,male,White,male,Black,angry,,,,,m,648.0,True,False,
4,mar02,1,51,study,1,female,Black,male,White,happy,,,,,m,2699.0,False,False,
4,mar02,1,52,study,1,female,White,female,Black,happy,,,,,z,644.0,True,False,
4,mar02,1,53,study,1,female,White,female,Black,happy,,,,,z,733.0,True,False,
4,mar02,1,54,study,1,male,White,male,White,happy,,,,,m,681.0,True,False,
4,mar02,1,55,study,1,female,White,male,White,happy,,,,,m,2000.0,False,False,
4,mar02,1,56,study,1,male,Black,female,Black,angry,,,,,m,941.0,True,False,
4,mar02,1,57,study,1,male,Latino,male,Black,angry,,,,,m,1013.0,True,False,
4,mar02,1,58,study,1,female,White,female,Black,happy,,,,,m,1794.0,False,False,
4,mar02,1,59,study,1,female,Black,male,White,angry,,,,,z,840.0,True,False,
4,mar02,1,60,study,1,male,Asian,male,White,happy,,,,,m,190.0,True,False,
4,mar02,1,61,test,0,male,Asian,,,,new,,,,m,1073.0,False,False,
4,mar02,1,62,test,0,female,Black,,,,old,neutral,female,,m,1296.0,True,False,
4,mar02,1,63,test,0,male,White,,,,new,,,,z,891.0,True,False,
4,mar02,1,64,test,0,male,White,,,,old,happy,female,,z,751.0,False,False,
4,mar02,1,65,test,0,female,Latino,,,,new,,,,m,758.0,False,False,
4,mar02,1,66,test,0,female,Latino,,,,old,neutral,female,,z,890.0,False,False,
4,mar02,1,67,test,0,male,White,,,,old,happy,male,,m,1063.0,True,False,
4,mar02,1,68,test,0,male,White,,,,new,,,,z,1068.0,True,False,
4,mar02,1,69,test,0,male,Latino,,,,old,neutral,female,,z,754.0,False,False,
4,mar02,1,70,test,0,female,Asian,,,,old,angry,female,,z,830.0,False,False,
4,mar02,1,71,test,0,male,Asian,,,,old,happy,male,,m,2988.0,True,False,
4,mar02,1,72,test,0,male,Asian,,,,old,happy,female,,z,968.0,False,False,
4,mar02,1,73,test,0,female,Asian,,,,old,happy,male,,z,763.0,False,False,
4,mar02,1,74,test,0,male,White,,,,old,happy,male,,m,977.0,True,False,
4,mar02,1,75,test,0,female,Latino,,,,new,,,,z,858.0,True,False,
4,mar02,1,76,test,0,male,Black,,,,new,,,,z,800.0,True,False,
4,mar02,1,77,test,0,male,Black,,,,new,,,,z,698.0,True,False,
4,mar02,1,78,test,0,female,Black,,,,new,,,,z,663.0,True,False,
4,mar02,1,79,test,0,male,Asian,,,,old,neutral,male,,m,2739.0,True,False,
4,mar02,1,80,test,0,female,Asian,,,,new,,,,m,1031.0,False,False,
4,mar02,1,81,test,0,male,Latino,,,,old,neutral,male,,z,963.0,False,False,
4,mar02,1,82,test,0,female,White,,,,old,happy,female,,m,646.0,True,False,
4,mar02,1,83,test,0,female,White,,,,old,angry,male,,m,762.0,True,False,
4,mar02,1,84,test,0,female,Latino,,,,new,,,,z,727.0,True,False,
4,mar02,1,85,test,0,female,Asian,,,,old,neutral,male,,m,787.0,True,False,
